"sex","age","delta","g","adj_formula_fed","intake_ref","act","intake_act"
"male",3095,17.000162442504,0.528979188019167,1.00000095969871,1812.99906970708,0.99,1794.86907901001
"male",3096,17.0001620678663,0.52884764225595,1.00000095741537,1813.30168919208,0.99,1795.16867230016
"male",3097,17.0001616828562,0.528715128929397,1.00000095507148,1813.60443633668,0.99,1795.46839197332
"male",3098,17.0001612875607,0.528581666913846,1.00000095266754,1813.90731122957,0.99,1795.76823811728
"male",3099,17.0001608820671,0.528447275083635,1.00000095020407,1814.21031395944,0.99,1796.06821081984
"male",3100,17.0001604664627,0.528311972313103,1.00000094768157,1814.51344461496,0.99,1796.36831016881
"male",3101,17.0001600408345,0.52817577747659,1.00000094510056,1814.81670328484,0.99,1796.66853625199
"male",3102,17.0001596052698,0.528038709448433,1.00000094246153,1815.12009005775,0.99,1796.96888915717
"male",3103,17.0001591598557,0.527900787102972,1.00000093976501,1815.42360502239,0.99,1797.26936897216
"male",3104,17.0001587046794,0.527762029314544,1.00000093701149,1815.72724826743,0.99,1797.56997578476
"male",3105,17.0001582398282,0.52762245495749,1.0000009342015,1816.03101988158,0.99,1797.87070968277
"male",3106,17.0001577653891,0.527482082906147,1.00000093133554,1816.33491995351,0.99,1798.17157075398
"male",3107,17.0001572814494,0.527340932034855,1.00000092841411,1816.63894857192,0.99,1798.4725590862
"male",3108,17.0001567880963,0.527199021217951,1.00000092543773,1816.94310582549,0.99,1798.77367476723
"male",3109,17.000156285417,0.527056369329775,1.00000092240691,1817.2473918029,0.99,1799.07491788487
"male",3110,17.0001557734985,0.526912995244665,1.00000091932216,1817.55180659285,0.99,1799.37628852692
"male",3111,17.0001552524282,0.52676891783696,1.00000091618398,1817.85635028403,0.99,1799.67778678119
"male",3112,17.0001547222932,0.526624155980999,1.00000091299288,1818.16102296511,0.99,1799.97941273546
"male",3113,17.0001541831807,0.526478728551121,1.00000090974938,1818.46582472479,0.99,1800.28116647755
"male",3114,17.0001536351778,0.526332654421664,1.00000090645398,1818.77075565176,0.99,1800.58304809524
"male",3115,17.0001530783719,0.526185952466966,1.0000009031072,1819.0758158347,0.99,1800.88505767635
"male",3116,17.0001525128499,0.526038641561367,1.00000089970953,1819.3810053623,0.99,1801.18719530868
"male",3117,17.0001519386992,0.525890740579205,1.0000008962615,1819.68632432325,0.99,1801.48946108002
"male",3118,17.0001513560069,0.525742268394819,1.00000089276361,1819.99177280623,0.99,1801.79185507817
"male",3119,17.0001507648601,0.525593243882548,1.00000088921637,1820.29735089994,0.99,1802.09437739094
"male",3120,17.0001501653462,0.52544368591673,1.00000088562028,1820.60305869305,0.99,1802.39702810612
"male",3121,17.0001495575522,0.525293613371704,1.00000088197587,1820.90889627426,0.99,1802.69980731152
"male",3122,17.0001489415654,0.525143045121809,1.00000087828363,1821.21486373225,0.99,1803.00271509493
"male",3123,17.0001483174729,0.524992000041383,1.00000087454408,1821.52096115572,0.99,1803.30575154416
"male",3124,17.0001476853619,0.524840497004766,1.00000087075772,1821.82718863334,0.99,1803.60891674701
"male",3125,17.0001470453197,0.524688554886295,1.00000086692507,1822.13354625382,0.99,1803.91221079128
"male",3126,17.0001463974333,0.52453619256031,1.00000086304664,1822.44003410582,0.99,1804.21563376476
"male",3127,17.0001457417899,0.524383428901149,1.00000085912292,1822.74665227805,0.99,1804.51918575526
"male",3128,17.0001450784769,0.524230282783151,1.00000085515444,1823.05340085918,0.99,1804.82286685059
"male",3129,17.0001444075813,0.524076773080655,1.00000085114171,1823.36027993791,0.99,1805.12667713853
"male",3130,17.0001437291903,0.523922918667999,1.00000084708522,1823.66728960292,0.99,1805.43061670689
"male",3131,17.0001430433911,0.523768738419522,1.0000008429855,1823.97442994291,0.99,1805.73468564348
"male",3132,17.0001423502709,0.523614251209562,1.00000083884304,1824.28170104655,0.99,1806.03888403608
"male",3133,17.0001416499169,0.523459475912459,1.00000083465837,1824.58910300254,0.99,1806.34321197251
"male",3134,17.0001409424162,0.523304431402552,1.00000083043198,1824.89663589956,0.99,1806.64766954056
"male",3135,17.0001402278561,0.523149136554178,1.00000082616439,1825.20429982629,0.99,1806.95225682803
"male",3136,17.0001395063237,0.522993610241677,1.00000082185611,1825.51209487144,0.99,1807.25697392273
"male",3137,17.0001387779063,0.522837871339387,1.00000081750765,1825.82002112368,0.99,1807.56182091245
"male",3138,17.0001380426909,0.522681938721647,1.00000081311951,1826.12807867171,0.99,1807.86679788499
"male",3139,17.0001373007648,0.522525831262795,1.00000080869221,1826.4362676042,0.99,1808.17190492816
"male",3140,17.0001365522152,0.522369567837171,1.00000080422625,1826.74458800985,0.99,1808.47714212975
"male",3141,17.0001357971293,0.522213167319113,1.00000079972214,1827.05303997735,0.99,1808.78250957757
"male",3142,17.0001350355942,0.52205664858296,1.0000007951804,1827.36162359537,0.99,1809.08800735942
"male",3143,17.0001342676971,0.52190003050305,1.00000079060153,1827.67033895262,0.99,1809.39363556309
"male",3144,17.0001334935252,0.521743331953723,1.00000078598604,1827.97918613777,0.99,1809.69939427639
"male",3145,17.0001327131657,0.521586571809316,1.00000078133444,1828.28816523951,0.99,1810.00528358712
"male",3146,17.0001319267058,0.521429768944168,1.00000077664725,1828.59727634654,0.99,1810.31130358308
"male",3147,17.0001311342326,0.521272942232619,1.00000077192496,1828.90651954754,0.99,1810.61745435206
"male",3148,17.0001303358334,0.521116110549007,1.00000076716809,1829.21589493119,0.99,1810.92373598188
"male",3149,17.0001295315954,0.520959292767671,1.00000076237714,1829.52540258618,0.99,1811.23014856032
"male",3150,17.0001287216056,0.520802507762949,1.00000075755264,1829.83504260121,0.99,1811.53669217519
"male",3151,17.0001279059513,0.52064577440918,1.00000075269508,1830.14481506495,0.99,1811.8433669143
"male",3152,17.0001270847198,0.520489111580703,1.00000074780498,1830.4547200661,0.99,1812.15017286544
"male",3153,17.0001262579981,0.520332538151856,1.00000074288284,1830.76475769334,0.99,1812.45711011641
"male",3154,17.0001254258734,0.520176072996978,1.00000073792917,1831.07492803536,0.99,1812.76417875501
"male",3155,17.000124588433,0.520019734990408,1.00000073294449,1831.38523118085,0.99,1813.07137886904
"male",3156,17.000123745764,0.519863543006485,1.0000007279293,1831.69566721849,0.99,1813.37871054631
"male",3157,17.0001228979536,0.519707515919547,1.00000072288412,1832.00623623698,0.99,1813.68617387461
"male",3158,17.000122045089,0.519551672603933,1.00000071780944,1832.31693832499,0.99,1813.99376894174
"male",3159,17.0001211872574,0.519396031933982,1.00000071270579,1832.62777357123,0.99,1814.30149583551
"male",3160,17.0001203245459,0.519240612784032,1.00000070757367,1832.93874206436,0.99,1814.60935464372
"male",3161,17.0001194570418,0.519085434028422,1.00000070241358,1833.24984389309,0.99,1814.91734545416
"male",3162,17.0001185848322,0.518930514541491,1.00000069722604,1833.5610791461,0.99,1815.22546835464
"male",3163,17.0001177080044,0.518775873197577,1.00000069201156,1833.87244791207,0.99,1815.53372343295
"male",3164,17.0001168266454,0.518621528871019,1.00000068677065,1834.1839502797,0.99,1815.84211077691
"male",3165,17.0001159408425,0.518467500436157,1.00000068150382,1834.49558633767,0.99,1816.1506304743
"male",3166,17.0001150506829,0.518313806767327,1.00000067621157,1834.80735617467,0.99,1816.45928261292
"male",3167,17.0001141562537,0.518160466738871,1.00000067089441,1835.11925987938,0.99,1816.76806728059
"male",3168,17.0001132576422,0.518007499225125,1.00000066555286,1835.4312975405,0.99,1817.0769845651
"male",3169,17.0001123549354,0.517854923100428,1.00000066018742,1835.74346924671,0.99,1817.38603455424
"male",3170,17.0001114482207,0.517702757239121,1.0000006547986,1836.0557750867,0.99,1817.69521733583
"male",3171,17.0001105375852,0.51755102051554,1.00000064938692,1836.36821514915,0.99,1818.00453299766
"male",3172,17.0001096231161,0.517399731804025,1.00000064395288,1836.68078952275,0.99,1818.31398162753
"male",3173,17.0001087049005,0.517248909978914,1.00000063849698,1836.9934982962,0.99,1818.62356331324
"male",3174,17.0001077830257,0.517098573914547,1.00000063301975,1837.30634155817,0.99,1818.93327814259
"male",3175,17.0001068575787,0.516948742485261,1.00000062752169,1837.61931939736,0.99,1819.24312620338
"male",3176,17.0001059286469,0.516799434565396,1.0000006220033,1837.93243190245,0.99,1819.55310758342
"male",3177,17.0001049963174,0.51665066902929,1.0000006164651,1838.24567916213,0.99,1819.86322237051
"male",3178,17.0001040606774,0.516502464751282,1.0000006109076,1838.55906126508,0.99,1820.17347065243
"male",3179,17.0001031218141,0.516354840605711,1.00000060533131,1838.87257830001,0.99,1820.48385251701
"male",3180,17.0001021798146,0.516207815466916,1.00000059973673,1839.18623035558,0.99,1820.79436805202
"male",3181,17.0001012347661,0.516061408209234,1.00000059412437,1839.50001752049,0.99,1821.10501734529
"male",3182,17.0001002867558,0.515915637707005,1.00000058849475,1839.81393988343,0.99,1821.4158004846
"male",3183,17.000099335871,0.515770522834568,1.00000058284837,1840.12799753308,0.99,1821.72671755775
"male",3184,17.0000983821987,0.515626082466261,1.00000057718575,1840.44219055814,0.99,1822.03776865256
"male",3185,17.0000974258263,0.515482335476422,1.00000057150738,1840.75651904728,0.99,1822.34895385681
"male",3186,17.0000964668407,0.515339300739391,1.00000056581379,1841.0709830892,0.99,1822.66027325831
"male",3187,17.0000955053294,0.515196997129507,1.00000056010548,1841.38558277258,0.99,1822.97172694486
"male",3188,17.0000945413793,0.515055443521107,1.00000055438295,1841.70031818611,0.99,1823.28331500425
"male",3189,17.0000935750778,0.514914658788532,1.00000054864673,1842.01518941849,0.99,1823.5950375243
"male",3190,17.0000926065119,0.514774661806118,1.00000054289731,1842.33019655838,0.99,1823.9068945928
"male",3191,17.000091635769,0.514635471448206,1.00000053713521,1842.64533969449,0.99,1824.21888629755
"male",3192,17.0000906629361,0.514497106589133,1.00000053136094,1842.9606189155,0.99,1824.53101272635
"male",3193,17.0000896881004,0.514359586103239,1.00000052557501,1843.2760343101,0.99,1824.843273967
"male",3194,17.0000887113492,0.514222928864862,1.00000051977791,1843.59158596698,0.99,1825.15567010731
"male",3195,17.0000877327696,0.514087153748341,1.00000051397018,1843.90727397481,0.99,1825.46820123506
"male",3196,17.0000867524488,0.513952279628014,1.0000005081523,1844.2230984223,0.99,1825.78086743807
"male",3197,17.000085770474,0.513818325378221,1.0000005023248,1844.53905939812,0.99,1826.09366880414
"male",3198,17.0000847869324,0.5136853098733,1.00000049648819,1844.85515699097,0.99,1826.40660542106
"male",3199,17.0000838019111,0.513553251987589,1.00000049064296,1845.17139128953,0.99,1826.71967737663
"male",3200,17.0000828154973,0.513422170595428,1.00000048478963,1845.48776238249,0.99,1827.03288475866
"male",3201,17.0000818277783,0.513292084571155,1.00000047892872,1845.80427035853,0.99,1827.34622765495
"male",3202,17.0000808388412,0.513163012789108,1.00000047306072,1846.12091530635,0.99,1827.65970615329
"male",3203,17.0000798487732,0.513034974123628,1.00000046718615,1846.43769731463,0.99,1827.97332034149
"male",3204,17.0000788576615,0.512907987449051,1.00000046130553,1846.75461647206,0.99,1828.28707030734
"male",3205,17.0000778655932,0.512782071639717,1.00000045541934,1847.07167286733,0.99,1828.60095613866
"male",3206,17.0000768726556,0.512657245569965,1.00000044952812,1847.38886658912,0.99,1828.91497792323
"male",3207,17.0000758789358,0.512533528114133,1.00000044363236,1847.70619772612,0.99,1829.22913574886
"male",3208,17.0000748845211,0.51241093814656,1.00000043773257,1848.02366636702,0.99,1829.54342970335
"male",3209,17.0000738894985,0.512289494541585,1.00000043182927,1848.3412726005,0.99,1829.8578598745
"male",3210,17.0000728939553,0.512169216173546,1.00000042592296,1848.65901651526,0.99,1830.17242635011
"male",3211,17.0000718979787,0.512050121916782,1.00000042001416,1848.97689819998,0.99,1830.48712921798
"male",3212,17.0000709016559,0.511932230645632,1.00000041410337,1849.29491774335,0.99,1830.80196856591
"male",3213,17.000069905074,0.511815561234435,1.0000004081911,1849.61307523405,0.99,1831.11694448171
"male",3214,17.0000689083202,0.511700132557529,1.00000040227786,1849.93137076077,0.99,1831.43205705316
"male",3215,17.0000679114817,0.511585963489252,1.00000039636416,1850.2498044122,0.99,1831.74730636808
"male",3216,17.0000669146458,0.511473072903944,1.00000039045051,1850.56837627704,0.99,1832.06269251426
"male",3217,17.0000659178995,0.511361479675944,1.00000038453741,1850.88708644395,0.99,1832.37821557951
"male",3218,17.00006492133,0.511251202679589,1.00000037862539,1851.20593500164,0.99,1832.69387565162
"male",3219,17.0000639250246,0.511142260789219,1.00000037271494,1851.52492203879,0.99,1833.0096728184
"male",3220,17.0000629290705,0.511034672879173,1.00000036680658,1851.84404764408,0.99,1833.32560716764
"male",3221,17.0000619335547,0.510928457823788,1.00000036090081,1852.16331190621,0.99,1833.64167878715
"male",3222,17.0000609385646,0.510823634497405,1.00000035499815,1852.48271491386,0.99,1833.95788776472
"male",3223,17.0000599441872,0.510720221774361,1.0000003490991,1852.80225675572,0.99,1834.27423418816
"male",3224,17.0000589505098,0.510618238528995,1.00000034320418,1853.12193752047,0.99,1834.59071814527
"male",3225,17.0000579576196,0.510517703635646,1.00000033731389,1853.44175729681,0.99,1834.90733972384
"male",3226,17.0000569656037,0.510418635968653,1.00000033142874,1853.76171617342,0.99,1835.22409901169
"male",3227,17.0000559745494,0.510321054402354,1.00000032554924,1854.08181423899,0.99,1835.5409960966
"male",3228,17.0000549845437,0.510224977811088,1.00000031967591,1854.4020515822,0.99,1835.85803106638
"male",3229,17.0000539956739,0.510130425069193,1.00000031380924,1854.72242829175,0.99,1836.17520400883
"male",3230,17.0000530080272,0.510037415051009,1.00000030794975,1855.04294445632,0.99,1836.49251501176
"male",3231,17.0000520216908,0.509945966630874,1.00000030209795,1855.3636001646,0.99,1836.80996416295
"male",3232,17.0000510367518,0.509856098683127,1.00000029625435,1855.68439550527,0.99,1837.12755155021
"male",3233,17.0000500532975,0.509767830082106,1.00000029041945,1856.00533056702,0.99,1837.44527726135
"male",3234,17.0000490714149,0.509681179702151,1.00000028459378,1856.32640543854,0.99,1837.76314138416
"male",3235,17.0000480911914,0.5095961664176,1.00000027877782,1856.64762020853,0.99,1838.08114400644
"male",3236,17.0000471127141,0.509512809102791,1.0000002729721,1856.96897496565,0.99,1838.399285216
"male",3237,17.0000461360701,0.509431126632063,1.00000026717713,1857.29046979861,0.99,1838.71756510062
"male",3238,17.0000451613466,0.509351137879756,1.00000026139341,1857.61210479609,0.99,1839.03598374813
"male",3239,17.000044188631,0.509272861720207,1.00000025562145,1857.93388004677,0.99,1839.35454124631
"male",3240,17.0000432180102,0.509196317027755,1.00000024986176,1858.25579563935,0.99,1839.67323768296
"male",3241,17.0000422495715,0.50912152267674,1.00000024411485,1858.57785166251,0.99,1839.99207314589
"male",3242,17.0000412834021,0.509048497541499,1.00000023838124,1858.90004820494,0.99,1840.31104772289
"male",3243,17.0000403195893,0.508977260496372,1.00000023266142,1859.22238535533,0.99,1840.63016150178
"male",3244,17.00003935822,0.508907830415697,1.00000022695591,1859.54486320236,0.99,1840.94941457034
"male",3245,17.0000383993816,0.508840226173813,1.00000022126522,1859.86748183472,0.99,1841.26880701637
"male",3246,17.0000374431613,0.508774466645059,1.00000021558986,1860.1902413411,0.99,1841.58833892769
"male",3247,17.0000364896461,0.508710570703773,1.00000020993034,1860.51314181019,0.99,1841.90801039208
"male",3248,17.0000355389234,0.508648557224294,1.00000020428716,1860.83618333067,0.99,1842.22782149736
"male",3249,17.0000345910802,0.508588445080961,1.00000019866083,1861.15936599122,0.99,1842.54777233131
"male",3250,17.0000336462038,0.508530253148112,1.00000019305187,1861.48268988055,0.99,1842.86786298175
"male",3251,17.0000327043814,0.508474000300086,1.00000018746079,1861.80615508734,0.99,1843.18809353646
"male",3252,17.0000317657001,0.508419705411222,1.00000018188809,1862.12976170026,0.99,1843.50846408326
"male",3253,17.0000308302471,0.508367387355859,1.00000017633428,1862.45350980802,0.99,1843.82897470994
"male",3254,17.0000298981096,0.508317065008334,1.00000017079987,1862.77739949929,0.99,1844.1496255043
"male",3255,17.0000289693748,0.508268757242988,1.00000016528537,1863.10143086277,0.99,1844.47041655414
"male",3256,17.0000280441299,0.508222482934158,1.00000015979129,1863.42560398714,0.99,1844.79134794727
"male",3257,17.000027122462,0.508178260956184,1.00000015431814,1863.74991896109,0.99,1845.11241977148
"male",3258,17.0000262044584,0.508136110183403,1.00000014886644,1864.07437587331,0.99,1845.43363211458
"male",3259,17.0000252902063,0.508096049490155,1.00000014343667,1864.39897481248,0.99,1845.75498506436
"male",3260,17.0000243797927,0.508058097750779,1.00000013802937,1864.72371586729,0.99,1846.07647870862
"male",3261,17.0000234733049,0.508022273839613,1.00000013264503,1865.04859912644,0.99,1846.39811313517
"male",3262,17.0000225708301,0.507988596630996,1.00000012728417,1865.3736246786,0.99,1846.71988843181
"male",3263,17.0000216724555,0.507957084999266,1.0000001219473,1865.69879261246,0.99,1847.04180468633
"male",3264,17.0000207782682,0.507927757818762,1.00000011663491,1866.02410301671,0.99,1847.36386198655
"male",3265,17.0000198883555,0.507900633963824,1.00000011134754,1866.34955598005,0.99,1847.68606042025
"male",3266,17.0000190028045,0.507875732308788,1.00000010608567,1866.67515159115,0.99,1848.00840007523
"male",3267,17.0000181217024,0.507853071727996,1.00000010084983,1867.0008899387,0.99,1848.33088103931
"male",3268,17.0000172451363,0.507832671095784,1.00000009564052,1867.32677111139,0.99,1848.65350340028
"male",3269,17.0000163731936,0.507814549286492,1.00000009045825,1867.65279519791,0.99,1848.97626724593
"male",3270,17.0000155059613,0.507798725174458,1.00000008530353,1867.97896228695,0.99,1849.29917266408
"male",3271,17.0000146435267,0.507785217634022,1.00000008017686,1868.30527246719,0.99,1849.62221974252
"male",3272,17.0000137859768,0.507774045539521,1.00000007507877,1868.63172582732,0.99,1849.94540856905
"male",3273,17.000012933399,0.507765227765295,1.00000007000976,1868.95832245603,0.99,1850.26873923147
"male",3274,17.0000120858804,0.507758783185682,1.00000006497033,1869.285062442,0.99,1850.59221181758
"male",3275,17.0000112435082,0.507754730675021,1.000000059961,1869.61194587393,0.99,1850.91582641519
"male",3276,17.0000104063695,0.507753089107651,1.00000005498227,1869.93897284049,0.99,1851.23958311209
"male",3277,17.0000095745516,0.50775387735791,1.00000005003466,1870.26614343038,0.99,1851.56348199608
"male",3278,17.0000087481416,0.507757114300137,1.00000004511867,1870.59345773229,0.99,1851.88752315497
"male",3279,17.0000079272268,0.507762818808671,1.00000004023482,1870.9209158349,0.99,1852.21170667655
"male",3280,17.0000071118942,0.50777100975785,1.00000003538361,1871.2485178269,0.99,1852.53603264863
"male",3281,17.0000063022311,0.507781706022013,1.00000003056555,1871.57626379697,0.99,1852.860501159
"male",3282,17.0000054983247,0.507794926475499,1.00000002578116,1871.90415383381,0.99,1853.18511229547
"male",3283,17.0000047002622,0.507810689992647,1.00000002103093,1872.2321880261,0.99,1853.50986614584
"male",3284,17.0000039081307,0.507829015447795,1.00000001631538,1872.56036646253,0.99,1853.8347627979
"male",3285,17.0000031220174,0.507849921715281,1.00000001163503,1872.88868923178,0.99,1854.15980233947
"male",3286,17.0000023420096,0.507873427669446,1.00000000699037,1873.21715642255,0.99,1854.48498485833
"male",3287,17.0000015681943,0.507899552184627,1.00000000238192,1873.54576812352,0.99,1854.81031044229
"male",3288,17.0000008006569,0.507928313653234,0.999999997810171,1873.87452441443,0.99,1855.13577917029
"male",3289,17.0000000394337,0.507959718268587,0.999999993275347,1874.20342514862,0.99,1855.46139089713
"male",3290,16.9999992845095,0.507993759371468,0.999999988777358,1874.53246994087,0.99,1855.78714524147
"male",3291,16.9999985358668,0.508030429689925,0.999999984316108,1874.86165839461,0.99,1856.11304181067
"male",3292,16.999997793488,0.508069721952011,0.999999979891499,1875.19099011325,0.99,1856.43908021212
"male",3293,16.9999970573553,0.508111628885776,0.999999975503431,1875.52046470021,0.99,1856.76526005321
"male",3294,16.9999963274514,0.508156143219272,0.999999971151807,1875.85008175892,0.99,1857.09158094133
"male",3295,16.9999956037584,0.508203257680548,0.999999966836528,1876.17984089278,0.99,1857.41804248385
"male",3296,16.9999948862589,0.508252964997657,0.999999962557497,1876.50974170522,0.99,1857.74464428817
"male",3297,16.9999941749352,0.508305257898649,0.999999958314615,1876.83978379966,0.99,1858.07138596166
"male",3298,16.9999934697697,0.508360129111575,0.999999954107785,1877.16996677951,0.99,1858.39826711171
"male",3299,16.9999927707448,0.508417571364486,0.999999949936907,1877.5002902482,0.99,1858.72528734571
"male",3300,16.9999920778428,0.508477577385433,0.999999945801884,1877.83075380914,0.99,1859.05244627105
"male",3301,16.9999913910463,0.508540139902467,0.999999941702617,1878.16135706575,0.99,1859.37974349509
"male",3302,16.9999907103376,0.508605251643638,0.999999937639009,1878.49209962146,0.99,1859.70717862524
"male",3303,16.999990035699,0.508672905336998,0.999999933610961,1878.82298107967,0.99,1860.03475126887
"male",3304,16.999989367113,0.508743093710598,0.999999929618375,1879.15400104381,0.99,1860.36246103337
"male",3305,16.999988704562,0.508815809492489,0.999999925661152,1879.4851591173,0.99,1860.69030752613
"male",3306,16.9999880480283,0.508891045410721,0.999999921739195,1879.81645490356,0.99,1861.01829035452
"male",3307,16.9999873974944,0.508968794193345,0.999999917852406,1880.147888006,0.99,1861.34640912594
"male",3308,16.9999867529427,0.509049048568413,0.999999914000686,1880.47945802804,0.99,1861.67466344776
"male",3309,16.9999861143554,0.509131801263975,0.999999910183937,1880.81116457311,0.99,1862.00305292738
"male",3310,16.9999854817151,0.509217045008082,0.999999906402061,1881.14300724461,0.99,1862.33157717217
"male",3311,16.9999848550042,0.509304772528785,0.99999990265496,1881.47498564598,0.99,1862.66023578952
"male",3312,16.9999842342049,0.509394976554136,0.999999898942536,1881.80709938063,0.99,1862.98902838682
"male",3313,16.9999836192998,0.509487649812185,0.999999895264689,1882.13934805197,0.99,1863.31795457145
"male",3314,16.9999830102712,0.509582785030982,0.999999891621323,1882.47173126343,0.99,1863.6470139508
"male",3315,16.9999824071015,0.50968037493858,0.999999888012339,1882.80424861843,0.99,1863.97620613224
"male",3316,16.999981809773,0.509780412263028,0.999999884437639,1883.13689972038,0.99,1864.30553072317
"male",3317,16.9999812182683,0.509882889732378,0.999999880897124,1883.4696841727,0.99,1864.63498733097
"male",3318,16.9999806325697,0.509987800074681,0.999999877390697,1883.80260157881,0.99,1864.96457556302
"male",3319,16.9999800526595,0.510095136017988,0.999999873918259,1884.13565154213,0.99,1865.29429502671
"male",3320,16.9999794785202,0.510204890290349,0.999999870479712,1884.46883366608,0.99,1865.62414532942
"male",3321,16.9999789101341,0.510317055619816,0.999999867074958,1884.80214755409,0.99,1865.95412607854
"male",3322,16.9999783474838,0.510431624734439,0.999999863703899,1885.13559280955,0.99,1866.28423688146
"male",3323,16.9999777905514,0.51054859036227,0.999999860366437,1885.4691690359,0.99,1866.61447734555
"male",3324,16.9999772393196,0.510667945231359,0.999999857062473,1885.80287583656,0.99,1866.94484707819
"male",3325,16.9999766937705,0.510789682069757,0.999999853791909,1886.13671281494,0.99,1867.27534568679
"male",3326,16.9999761538867,0.510913793605516,0.999999850554647,1886.47067957446,0.99,1867.60597277872
"male",3327,16.9999756196505,0.511040272566685,0.999999847350589,1886.80477571854,0.99,1867.93672796136
"male",3328,16.9999750910444,0.511169111681317,0.999999844179636,1887.1390008506,0.99,1868.2676108421
"male",3329,16.9999745680506,0.511300303677462,0.999999841041692,1887.47335457406,0.99,1868.59862102832
"male",3330,16.9999740506517,0.511433841283171,0.999999837936656,1887.80783649234,0.99,1868.92975812741
"male",3331,16.9999735388299,0.511569717226494,0.999999834864432,1888.14244620885,0.99,1869.26102174676
"male",3332,16.9999730325678,0.511707924235484,0.99999983182492,1888.47718332701,0.99,1869.59241149374
"male",3333,16.9999725318477,0.51184845503819,0.999999828818024,1888.81204745025,0.99,1869.92392697575
"male",3334,16.9999720366519,0.511991302362664,0.999999825843644,1889.14703818198,0.99,1870.25556780016
"male",3335,16.9999715469629,0.512136458936956,0.999999822901682,1889.48215512563,0.99,1870.58733357437
"male",3336,16.9999710627631,0.512283917489119,0.99999981999204,1889.8173978846,0.99,1870.91922390575
"male",3337,16.9999705840348,0.512433670747201,0.999999817114621,1890.15276606232,0.99,1871.25123840169
"male",3338,16.9999701107605,0.512585711439255,0.999999814269326,1890.4882592622,0.99,1871.58337666958
"male",3339,16.9999696429226,0.512740032293332,0.999999811456056,1890.82387708768,0.99,1871.9156383168
"male",3340,16.9999691805034,0.512896626037482,0.999999808674714,1891.15961914215,0.99,1872.24802295073
"male",3341,16.9999687234854,0.513055485399756,0.999999805925201,1891.49548502906,0.99,1872.58053017876
"male",3342,16.9999682718508,0.513216603108205,0.999999803207419,1891.8314743518,0.99,1872.91315960828
"male",3343,16.9999678255822,0.51337997189088,0.99999980052127,1892.1675867138,0.99,1873.24591084666
"male",3344,16.999967384662,0.513545584475833,0.999999797866656,1892.50382171849,0.99,1873.5787835013
"male",3345,16.9999669490724,0.513713433591113,0.999999795243479,1892.84017896927,0.99,1873.91177717958
"male",3346,16.999966518796,0.513883511964773,0.99999979265164,1893.17665806957,0.99,1874.24489148887
"male",3347,16.999966093815,0.514055812324862,0.999999790091042,1893.51325862281,0.99,1874.57812603658
"male",3348,16.999965674112,0.514230327399432,0.999999787561585,1893.8499802324,0.99,1874.91148043007
"male",3349,16.9999652596692,0.514407049916534,0.999999785063173,1894.18682250176,0.99,1875.24495427675
"male",3350,16.9999648504691,0.514585972604218,0.999999782595706,1894.52378503432,0.99,1875.57854718398
"male",3351,16.9999644464941,0.514767088190536,0.999999780159087,1894.86086743349,0.99,1875.91225875915
"male",3352,16.9999640477266,0.514950389403538,0.999999777753216,1895.19806930269,0.99,1876.24608860966
"male",3353,16.9999636541489,0.515135868971277,0.999999775377998,1895.53539024534,0.99,1876.58003634288
"male",3354,16.9999632657435,0.515323519621801,0.999999773033332,1895.87282986485,0.99,1876.9141015662
"male",3355,16.9999628824928,0.515513334083163,0.999999770719121,1896.21038776465,0.99,1877.24828388701
"male",3356,16.9999625043791,0.515705305083413,0.999999768435267,1896.54806354816,0.99,1877.58258291268
"male",3357,16.9999621313848,0.515899425350602,0.999999766181671,1896.88585681879,0.99,1877.91699825061
"male",3358,16.9999617634924,0.516095687612782,0.999999763958235,1897.22376717997,0.99,1878.25152950817
"male",3359,16.9999614006842,0.516294084598002,0.999999761764862,1897.5617942351,0.99,1878.58617629275
"male",3360,16.9999610429426,0.516494609034315,0.999999759601452,1897.89993758762,0.99,1878.92093821174
"male",3361,16.99996069025,0.51669725364977,0.999999757467909,1898.23819684094,0.99,1879.25581487253
"male",3362,16.9999603425888,0.51690201117242,0.999999755364132,1898.57657159847,0.99,1879.59080588248
"male",3363,16.9999599999415,0.517108874330314,0.999999753290026,1898.91506146364,0.99,1879.925910849
"male",3364,16.9999596622903,0.517317835851504,0.99999975124549,1899.25366603987,0.99,1880.26112937947
"male",3365,16.9999593296177,0.517528888464041,0.999999749230428,1899.59238493057,0.99,1880.59646108126
"male",3366,16.9999590019061,0.517742024895975,0.99999974724474,1899.93121773916,0.99,1880.93190556177
"male",3367,16.9999586791379,0.517957237875358,0.999999745288329,1900.27016406906,0.99,1881.26746242837
"male",3368,16.9999583612955,0.51817452013024,0.999999743361096,1900.6092235237,0.99,1881.60313128846
"male",3369,16.9999580483612,0.518393864388673,0.999999741462944,1900.94839570648,0.99,1881.93891174942
"male",3370,16.9999577403175,0.518615263378708,0.999999739593774,1901.28768022084,0.99,1882.27480341863
"male",3371,16.9999574371467,0.518838709828394,0.999999737753488,1901.62707667018,0.99,1882.61080590348
"male",3372,16.9999571388313,0.519064196465784,0.999999735941988,1901.96658465792,0.99,1882.94691881135
"male",3373,16.9999568453536,0.519291716018928,0.999999734159175,1902.3062037875,0.99,1883.28314174962
